"displacement","position","xPushDuration","xPullDuration","yPushDuration","yPullDuration","zPushDuration","zPullDuration"
"94",21,898,3610.6,5000,5000,4312.6,10276.2,13092.1
"95",21,919,3950,5000,5323.3,4266.3,14743.1,11711.2
"96",21,939,4343.5,5000,6233.6,4166,22674,11000
"97",21,960,4883.5,5000,7722.6,3965.4,17713.4,11000
"98",21,981,5577.9,5000,10145.1,3610.6,38566.7,11000
"99",21,1002,6511.4,5000,14442.2,3500,38566.7,11000
"100",21,1023,7815.2,5000,23322.1,3500,6000,36992.8
"101",42,0,15352.6,38566.7,25119.6,3500,6000,36992.8
"102",42,21,14712.3,32525.9,23877.5,3500,6000,38242.6
"103",42,42,14156.8,28167,22720.3,3500,6000,38566.7
"104",42,63,13678.5,25034.8,21678.8,3500,6000,38566.7
"105",42,84,13254.2,22604.6,20737.6,3500,6000,38566.7
"106",42,104,12876.1,20722.2,19943,3500,6000,38566.7
"107",42,125,12490.4,19063.5,19186.9,31114.1,6000,38566.7
"108",42,146,12112.4,17636.2,18515.7,38566.7,6843.1,38566.7
"109",42,167,11734.3,16409.5,17898.5,38566.7,7691.7,38566.7
"110",42,188,11333.2,15337.2,17335.3,26878.6,8370.6,38566.7
"111",42,209,10901.1,14396,16818.4,38566.7,8895.3,38566.7
"112",42,230,10438.2,13562.8,16347.8,31322.4,9142.1,38011.2
"113",42,251,9936.8,12822.1,15938.9,26624,9180.7,36823.1
"114",42,271,9419.9,12197.2,15591.8,23545.8,9065,35812.5
"115",42,292,8841.2,11603.2,15260,21154.2,8825.8,34863.5
"116",42,313,8247.2,11055.4,14959.1,19310.3,8501.8,34022.6
"117",42,334,7668.6,10561.7,14689.1,17852.2,8123.8,33274.3
"118",42,355,7120.8,10098.8,14434.5,16702.7,7722.6,32610.8
"119",42,376,6603.9,9666.7,14210.8,15792.4,7344.6,32009
"120",42,397,6141,9265.6,14002.5,15090.3,7028.3,31461.3
"121",42,418,5732.2,8887.5,13817.3,14558,6796.8,30959.8
"122",42,438,5392.7,8555.8,13663,14195.4,6642.5,30504.6
"123",42,459,5084.1,8231.8,13524.2,13909.9,6542.2,30049.4
"124",42,480,4821.8,7923.2,13400.7,13701.6,6495.9,29609.7
"125",42,501,4613.5,7645.4,13277.3,13531.9,6495.9,29185.4
"126",42,522,4443.8,7390.9,13153.9,13369.9,6526.8,28753.3
"127",42,543,4320.3,7151.7,13015,13200.2,6588.5,28321.3
"128",42,564,4235.5,6935.7,12860.7,12991.9,6657.9,27889.3
"129",42,585,4181.5,6742.8,12683.3,12737.3,6742.8,27441.8
"130",42,605,4158.3,6580.8,12467.2,12428.7,6827.7,26994.4
"131",42,626,4150.6,6426.5,12197.2,12019.8,6912.5,26508.3
"132",42,647,4173.7,6295.3,11857.8,11526,7005.1,25983.7
"133",42,668,4220,6179.6,11448.9,10970.6,7113.1,25420.5
"134",42,689,4289.5,6094.8,10993.7,10399.7,7252,24803.3
"135",42,710,4382,6025.3,10515.4,9836.5,7437.1,24147.6
"136",42,731,4497.8,5971.3,10029.3,9327.3,7668.6,23453.2
"137",42,752,4636.6,5948.2,9566.4,8872.1,7984.9,22743.5
"138",42,772,4790.9,5940.5,9180.7,8509.5,8378.4,22064.5
"139",42,793,4991.5,5963.6,8864.4,8200.9,8941.5,21370.2
"140",42,814,5223,6002.2,8679.2,7969.5,9713,20699
"141",42,835,5508.4,6063.9,8663.8,7822.9,10839.4,20043.2
"142",42,856,5847.9,6133.3,8849,7753.5,12505.8,19387.5
"143",42,877,6256.8,6218.2,9304.1,7745.7,15051.7,18693.1
"144",42,898,6773.7,6310.8,10083.3,7768.9,19202.3,17921.7
"145",42,919,7414,6411.1,11317.7,7799.7,27248.9,16988.2
"146",42,939,8193.2,6503.6,13146.1,7822.9,22674,15846.4
"147",42,960,9257.9,6603.9,16201.2,7815.2,22674,14156.8
"148",42,981,10723.7,6704.2,21408.8,7738,38566.7,11271.4
"149",42,1002,12868.4,6796.8,31669.6,7560.6,38566.7,11000
"150",42,1023,16417.3,6881.7,23322.1,7221.1,6000,11086.3
"151",63,0,18500.3,38566.7,27264.4,7221.1,6000,36992.8
"152",63,21,17721.1,32525.9,26138,3500,6000,38242.6
"153",63,42,17049.9,38566.7,25065.6,3500,6000,38566.7
"154",63,63,16455.8,33366.8,24062.7,3500,6642.5,38566.7
"155",63,84,15931.2,29455.4,23136.9,3500,7684,38566.7
"156",63,104,15468.3,26732,22326.9,3500,8463.2,38566.7
"157",63,125,15020.9,24502.4,21555.4,3500,9142.1,38566.7
"158",63,146,14588.8,22697.2,20845.6,38566.7,9705.3,38566.7
"159",63,167,14156.8,21192.8,20205.3,38566.7,10206.8,38566.7
"160",63,188,13732.5,19912.1,19611.2,38566.7,10646.5,38566.7
"161",63,209,13285,18816.6,19071.2,38566.7,11009.1,38566.7
"162",63,230,12822.1,17852.2,18585.1,31322.4,11186.6,38566.7
"163",63,251,12320.7,17003.6,18168.5,36900.3,11209.7,38566.7
"164",63,271,11811.5,16293.8,17829.1,31152.7,11124.9,38566.7
"165",63,292,11248.3,15630.3,17512.8,27441.8,10939.7,38018.9
"166",63,313,10654.2,15044,17235,24818.8,10685.1,37154.8
"167",63,334,10060.2,14504,16988.2,22859.2,10384.2,36383.4
"168",63,355,9481.6,14010.2,16756.7,21339.3,10060.2,35696.7
"169",63,376,8926.1,13555,16556.1,20159,9743.9,35071.8
"170",63,397,8409.2,13130.7,16371,19225.5,9481.6,34508.6
"171",63,418,7930.9,12729.5,16201.2,18515.7,9288.7,33991.7
"172",63,438,7529.7,12366.9,16054.7,17998.8,9165.3,33528.9
"173",63,459,7159.4,12012.1,15915.8,17589.9,9095.8,33073.7
"174",63,480,6843.1,11672.6,15784.6,17273.6,9080.4,32641.6
"175",63,501,6580.8,11348.6,15661.2,17019,9103.6,32225
"176",63,522,6372.5,11040,15545.5,16787.6,9173,31823.9
"177",63,543,6218.2,10754.5,15422,16556.1,9273.3,31422.7
"178",63,564,6102.5,10476.8,15290.9,16317,9389,31021.5
"179",63,585,6033,10222.2,15152,16039.2,9527.9,30620.3
"180",63,605,6002.2,10006.2,14997.7,15730.6,9674.5,30226.9
"181",63,626,6002.2,9797.9,14812.6,15329.5,9828.8,29802.6
"182",63,647,6033,9605,14588.8,14858.9,10013.9,29347.4
"183",63,668,6094.8,9443,14326.5,14318.8,10229.9,28853.6
"184",63,689,6195,9311.9,14048.8,13740.2,10492.2,28321.3
"185",63,710,6318.5,9196.1,13747.9,13153.9,10816.3,27727.3
"186",63,731,6480.5,9111.3,13447,12590.7,11225.1,27079.2
"187",63,752,6681.1,9049.5,13177,12066.1,11749.8,26377.2
"188",63,772,6920.2,9018.7,12968.7,11634,12390.1,25667.4
"189",63,793,7213.4,9011,12845.3,11240.6,13277.3,24888.2
"190",63,814,7560.6,9034.1,12853,10939.7,14473.1,24093.6
"191",63,835,7992.6,9072.7,13069,10739.1,16170.4,23322.1
"192",63,856,8517.2,9134.4,13570.5,10623.4,18670,22558.3
"193",63,877,9173,9211.6,14442.2,10592.5,22689.5,21810
"194",63,898,9990.8,9304.1,15830.9,10615.7,30273.2,21038.5
"195",63,919,11047.7,9404.4,17967.9,10669.7,27248.9,20220.7
"196",63,939,12382.4,9512.4,21107.9,10723.7,27248.9,19333.5
"197",63,960,14334.2,9628.2,26508.3,10785.4,22674,18191.7
"198",63,981,17381.6,9751.6,38219.5,10808.5,22674,16648.7
"199",63,1002,23792.7,9882.8,31669.6,10785.4,38566.7,14457.7
"200",63,1023,38566.7,10013.9,28915.4,10669.7,7221.1,11086.3
"201",84,0,20953.6,10013.9,28915.4,10669.7,7221.1,11086.3
"202",84,21,20074.1,38566.7,27881.6,10669.7,8254.9,38242.6
"203",84,42,19294.9,38566.7,26878.6,3500,9065,38566.7
"204",84,63,18616,33366.8,25929.7,3500,9736.2,38566.7
"205",84,84,18006.5,37162.6,25027.1,3500,10299.4,38566.7
"206",84,104,17481.9,32664.8,24232.4,3500,10770,38566.7
"207",84,125,16972.7,29486.3,23453.2,3500,11209.7,38566.7
"208",84,146,16502.1,27086.9,22728,38566.7,11610.9,38566.7
"209",84,167,16039.2,25189.1,22064.5,38566.7,11973.5,38566.7
"210",84,188,15591.8,23623,21455.1,38566.7,12320.7,38566.7
"211",84,209,15136.6,22319.1,20884.2,38566.7,12606.1,38566.7
"212",84,230,14673.7,21208.2,20382.7,36900.3,12760.4,38566.7
"213",84,251,14187.7,20259.3,19958.4,36900.3,12791.3,38566.7
"214",84,271,13693.9,19472.3,19618.9,38566.7,12737.3,38566.7
"215",84,292,13153.9,18747.1,19310.3,33860.6,12598.4,38018.9
"216",84,313,12583,18106.8,19032.6,29941.4,12405.5,38566.7
"217",84,334,12004.3,17528.2,18793.4,27256.7,12174.1,38566.7
"218",84,355,11425.7,17003.6,18585.1,25266.2,11919.5,37934
"219",84,376,10870.3,16533,18392.3,23746.4,11672.6,37278.3
"220",84,397,10337.9,16093.2,18214.8,22581.4,11464.3,36684.2
"221",84,418,9836.5,15684.3,18052.8,21678.8,11317.7,36144.2
"222",84,438,9404.4,15321.7,17913.9,21015.3,11232.9,35658.2
"223",84,459,9003.3,14966.9,17775.1,20483,11194.3,35195.3
"224",84,480,8648.4,14627.4,17651.6,20066.4,11209.7,34747.8
"225",84,501,8355.2,14303.4,17528.2,19719.2,11271.4,34331.2
"226",84,522,8123.8,13994.8,17420.2,19418.3,11371.7,33922.3
"227",84,543,7946.3,13693.9,17312.2,19132.9,11510.6,33528.9
"228",84,564,7822.9,13416.2,17204.2,18855.2,11672.6,33143.1
"229",84,585,7753.5,13153.9,17096.2,18554.3,11865.5,32757.4
"230",84,605,7722.6,12914.7,16988.2,18238,12066.1,32394.8
"231",84,626,7730.3,12683.3,16872.4,17852.2,12297.5,31993.6
"232",84,647,7776.6,12475,16741.3,17397,12567.5,31577
"233",84,668,7861.5,12289.8,16594.7,16887.9,12891.6,31137.2
"234",84,689,7992.6,12127.8,16448.1,16340.1,13277.3,30651.2
"235",84,710,8162.3,11988.9,16317,15776.9,13755.6,30118.9
"236",84,731,8386.1,11880.9,16209,15221.5,14342,29532.5
"237",84,752,8656.1,11788.3,16147.2,14689.1,15090.3,28884.5
"238",84,772,8972.4,11734.3,16155,14226.2,16008.4,28205.6
"239",84,793,9381.3,11703.5,16278.4,13809.6,17265.9,27441.8
"240",84,814,9875,11695.8,16571.6,13470.2,18986.3,26639.5
"241",84,835,10476.8,11718.9,17119.3,13223.3,21455.1,25829.4
"242",84,856,11232.9,11757.5,18037.4,13084.4,25312.5,25034.8
"243",84,877,12189.5,11819.2,19449.2,13022.7,32348.5,24247.9
"244",84,898,13431.6,11896.3,21578.5,13022.7,30273.2,23476.4
"245",84,919,15113.4,11988.9,24857.3,13061.3,30273.2,22689.5
"246",84,939,17427.9,12089.2,30018.6,13123,27248.9,21902.5
"247",84,960,21632.5,12204.9,38566.7,13192.4,27248.9,20976.7
"248",84,981,36699.7,12336.1,38219.5,13254.2,22674,19858.1
"249",84,1002,23792.7,12475,38219.5,13285,38566.7,18477.1
"250",84,1023,38566.7,12621.5,30219.2,13277.3,10075.6,16764.4
