"displacement","position","xPushDuration","xPullDuration","yPushDuration","yPullDuration","zPushDuration","zPullDuration"
"67",21,334,33120,20768.4,10816.3,8100.6,10824,13000
"68",21,355,34778.7,21732.8,11032.3,8239.5,11001.4,13000
"69",21,376,36746,21802.2,11271.4,8362.9,11202,13000
"70",21,397,38566.7,21131,11549.2,8594.4,11448.9,13000
"71",21,418,38566.7,20105,11880.9,9003.3,11734.3,13000
"72",21,438,38566.7,19125.2,12243.5,9628.2,12073.8,13000
"73",21,459,38566.7,18330.5,12714.1,10515.4,12521.2,13000
"74",21,480,26685.8,17883.1,13285,11595.5,13123,13000
"75",21,501,26114.9,17805.9,14002.5,12729.5,13979.4,13000
"76",21,522,24996.2,17998.8,14936,13732.5,15391.2,12004.3
"77",21,543,23661.5,18322.8,16209,14457.7,19703.8,17566.8
"78",21,564,22643.2,18577.4,18006.5,14920.6,7514.3,24857.3
"79",21,585,22604.6,18554.3,20675.9,15267.7,7429.4,29949.1
"80",21,605,24448.4,18168.5,24556.5,15722.9,7429.4,30697.5
"81",21,626,28614.5,17451.1,30774.6,16594.7,7714.9,31206.7
"82",21,647,3000,16641,38566.7,18068.2,8563.5,34686.1
"83",21,668,3000,16016.1,5000,3500,9466.2,38566.7
"84",21,689,3000,15792.4,5000,3500,9967.6,37000.5
"85",21,710,3000,16178.1,5000,3500,10222.2,30998.4
"86",21,731,3000,17343,5000,3500,10407.4,27889.3
"87",21,752,3000,19395.2,5000,3500,10638.8,28899.9
"88",21,772,3000,5000,5000,3500,11070.8,30296.3
"89",21,793,3000,5000,5000,3500,12251.2,28174.7
"90",21,814,3000,5000,5000,3500,14118.2,24386.7
"91",21,835,3000,5000,5000,3500,6000,22272.8
"92",21,856,3000,5000,5000,3500,6000,22658.6
"93",21,877,3000,5000,5000,3500,6000,24078.1
"94",21,898,3000,5000,5000,3500,6000,22758.9
"95",21,919,3000,5000,5000,3500,6000,17096.2
"96",21,939,3000,5000,5000,3500,6000,11371.7
"97",21,960,3000,5000,5000,3500,6000,13000
"98",21,981,3000,5000,5000,3500,6000,13000
"99",21,1002,3000,5000,5000,3500,6000,13000
"100",21,1023,3000,5000,5000,3500,6000,13000
"101",42,0,35241.6,26886.3,11379.4,3525.7,10677.4,13000
"102",42,21,35002.4,30435.2,11487.5,3965.4,10754.5,13000
"103",42,42,34763.2,34061.2,11603.2,4459.2,10831.7,13000
"104",42,63,34539.5,37139.4,11718.9,5022.4,10916.5,13000
"105",42,84,34346.6,38566.7,11842.3,5670.4,11001.4,13000
"106",42,104,34207.8,38566.7,11965.8,6372.5,11094,13000
"107",42,125,34130.6,37995.8,12096.9,7221.1,11202,13000
"108",42,146,34130.6,36259.9,12235.8,8208.6,11310,13000
"109",42,167,34223.2,34593.5,12374.7,9365.9,11433.4,13000
"110",42,188,34439.2,33405.4,12529,10716,11564.6,13000
"111",42,209,34801.8,32919.4,12683.3,12258.9,11711.2,13000
"112",42,230,35349.6,33305.1,12845.3,13979.4,11873.2,13000
"113",42,251,36128.8,34732.4,13015,15761.5,12058.4,13000
"114",42,271,37131.7,37085.4,13192.4,17327.6,12243.5,13000
"115",42,292,38497.2,38566.7,13393,18600.6,12475,13000
"116",42,313,38566.7,38566.7,13616.8,19372.1,12729.5,13000
"117",42,334,38566.7,38566.7,13863.6,19703.8,13030.4,13000
"118",42,355,34778.7,38566.7,14149.1,19811.8,13385.3,13000
"119",42,376,36746,38566.7,14480.8,19943,13809.6,13000
"120",42,397,38566.7,38566.7,14874.3,20305.6,14342,13000
"121",42,418,38566.7,38566.7,15344.9,21084.8,15036.3,13000
"122",42,438,38566.7,38566.7,15884.9,22326.9,15992.9,13000
"123",42,459,38566.7,38566.7,16587,24155.3,17883.1,12737.3
"124",42,480,38566.7,38566.7,17466.5,26392.6,19896.7,15923.5
"125",42,501,26114.9,38566.7,18600.6,28776.5,20197.5,20606.4
"126",42,522,24996.2,38566.7,20081.8,30928.9,15391.2,27912.4
"127",42,543,23661.5,38566.7,22072.3,32556.8,19703.8,38566.7
"128",42,564,22643.2,38566.7,24811,33667.7,19703.8,38566.7
"129",42,585,22604.6,38566.7,28676.2,34624.4,7429.4,38566.7
"130",42,605,24448.4,38566.7,33883.7,35874.2,7429.4,38566.7
"131",42,626,28614.5,38566.7,38566.7,16594.7,7714.9,38566.7
"132",42,647,3000,38566.7,38566.7,18068.2,8563.5,38566.7
"133",42,668,3000,38566.7,38566.7,18068.2,9466.2,38566.7
"134",42,689,3000,38566.7,5000,3500,9967.6,38566.7
"135",42,710,3000,38566.7,5000,3500,10222.2,38566.7
"136",42,731,3000,17343,5000,3500,10407.4,38566.7
"137",42,752,3000,19395.2,5000,3500,10638.8,38566.7
"138",42,772,3000,19395.2,5000,3500,11070.8,38566.7
"139",42,793,3000,5000,5000,3500,12251.2,38566.7
"140",42,814,3000,5000,5000,3500,14118.2,38566.7
"141",42,835,3000,5000,5000,3500,6000,38566.7
"142",42,856,3000,5000,5000,3500,6000,38566.7
"143",42,877,3000,5000,5000,3500,6000,38566.7
"144",42,898,3000,5000,5000,3500,6000,38566.7
"145",42,919,3000,5000,5000,3500,6000,38566.7
"146",42,939,3000,5000,5000,3500,6000,30658.9
"147",42,960,3000,5000,5000,3500,6000,21871.7
"148",42,981,3000,5000,5000,3500,6000,16093.2
"149",42,1002,3000,5000,5000,3500,6000,12181.8
"150",42,1023,3000,38566.7,13362.2,7113.1,11703.5,13000
"151",63,0,38566.7,38566.7,13362.2,7113.1,11703.5,13000
"152",63,21,38566.7,38566.7,13493.3,7776.6,11811.5,13000
"153",63,42,38566.7,38566.7,13639.9,8524.9,11919.5,13000
"154",63,63,38566.7,38566.7,13786.5,9381.3,12042.9,13000
"155",63,84,38566.7,38566.7,13933.1,10353.4,12174.1,13000
"156",63,104,38566.7,38566.7,14087.4,11418,12305.2,13000
"157",63,125,38566.7,38566.7,14257.1,12706.4,12451.8,13000
"158",63,146,38566.7,38566.7,14426.8,14210.8,12621.5,13000
"159",63,167,38566.7,38566.7,14612,15962.1,12799,13000
"160",63,188,38566.7,38566.7,14797.1,18006.5,12999.6,13000
"161",63,209,38566.7,38566.7,14997.7,20344.1,13223.3,13000
"162",63,230,35349.6,38566.7,15206,22944,13470.2,13000
"163",63,251,36128.8,38566.7,15437.5,25613.4,13755.6,13000
"164",63,271,37131.7,38566.7,15668.9,27935.6,14064.2,13000
"165",63,292,38497.2,38566.7,15931.2,29794.9,14450,13000
"166",63,313,38566.7,38566.7,16232.1,30874.9,14905.1,13000
"167",63,334,38566.7,38566.7,16571.6,31291.5,15483.8,13000
"168",63,355,38566.7,38566.7,16965,31376.4,16270.7,13000
"169",63,376,36746,38566.7,17420.2,31507.6,17520.5,11163.4
"170",63,397,38566.7,38566.7,17967.9,32009,19441.5,12775.8
"171",63,418,38566.7,38566.7,18616,33150.8,19819.5,14804.8
"172",63,438,38566.7,38566.7,19379.8,35010.1,19997,17289
"173",63,459,38566.7,38566.7,20351.8,37772,17883.1,20745.3
"174",63,480,38566.7,38566.7,21578.5,38566.7,19896.7,25582.5
"175",63,501,38566.7,38566.7,23144.6,38566.7,20197.5,32687.9
"176",63,522,24996.2,38566.7,25165.9,38566.7,20197.5,38566.7
"177",63,543,23661.5,38566.7,27835.3,38566.7,19703.8,38566.7
"178",63,564,22643.2,38566.7,31422.7,33667.7,19703.8,38566.7
"179",63,585,22604.6,38566.7,36321.6,34624.4,19703.8,38566.7
"180",63,605,24448.4,38566.7,38566.7,35874.2,7429.4,38566.7
"181",63,626,28614.5,38566.7,38566.7,35874.2,7714.9,38566.7
"182",63,647,3000,38566.7,38566.7,18068.2,8563.5,38566.7
"183",63,668,3000,38566.7,38566.7,18068.2,9466.2,38566.7
"184",63,689,3000,38566.7,38566.7,18068.2,9967.6,38566.7
"185",63,710,3000,38566.7,5000,3500,10222.2,38566.7
"186",63,731,3000,38566.7,5000,3500,10407.4,38566.7
"187",63,752,3000,19395.2,5000,3500,10638.8,38566.7
"188",63,772,3000,19395.2,5000,3500,11070.8,38566.7
"189",63,793,3000,19395.2,5000,3500,12251.2,38566.7
"190",63,814,3000,5000,5000,3500,14118.2,38566.7
"191",63,835,3000,5000,5000,3500,6000,38566.7
"192",63,856,3000,5000,5000,3500,6000,38566.7
"193",63,877,3000,5000,5000,3500,6000,38566.7
"194",63,898,3000,5000,5000,3500,6000,38566.7
"195",63,919,3000,5000,5000,3500,6000,38566.7
"196",63,939,3000,5000,5000,3500,6000,30658.9
"197",63,960,3000,5000,5000,3500,6000,21871.7
"198",63,981,3000,5000,5000,3500,6000,16093.2
"199",63,1002,3000,5000,5000,3500,6000,21732.8
"200",63,1023,3000,38566.7,15105.7,10669.7,12698.7,17497.3
"201",84,0,38566.7,38566.7,15105.7,10669.7,12698.7,13000
"202",84,21,38566.7,38566.7,15267.7,11564.6,12837.6,13000
"203",84,42,38566.7,38566.7,15437.5,12567.5,12984.1,13000
"204",84,63,38566.7,38566.7,15614.9,13709.3,13146.1,13000
"205",84,84,38566.7,38566.7,15800.1,15020.9,13323.6,13000
"206",84,104,38566.7,38566.7,15985.2,16448.1,13508.7,13000
"207",84,125,38566.7,38566.7,16185.8,18176.2,13724.8,13000
"208",84,146,38566.7,38566.7,16401.8,20197.5,13956.2,13000
"209",84,167,38566.7,38566.7,16625.6,22550.6,14218.5,13000
"210",84,188,38566.7,38566.7,16864.7,25281.6,14519.4,13000
"211",84,209,38566.7,38566.7,17111.6,28421.6,14866.6,13000
"212",84,230,38566.7,38566.7,17381.6,31893.3,15267.7,13000
"213",84,251,36128.8,38566.7,17667.1,35457.6,15769.2,13000
"214",84,271,37131.7,38566.7,17967.9,38535.8,16386.4,13000
"215",84,292,38497.2,38566.7,18307.4,38566.7,17304.5,13000
"216",84,313,38566.7,38566.7,18700.9,38566.7,18816.6,11448.9
"217",84,334,38566.7,38566.7,19140.6,38566.7,19572.6,12675.5
"218",84,355,38566.7,38566.7,19649.8,38566.7,19773.2,14125.9
"219",84,376,38566.7,38566.7,20251.6,38566.7,19912.1,15884.9
"220",84,397,38566.7,38566.7,20961.3,38566.7,19441.5,18052.8
"221",84,418,38566.7,38566.7,21810,38566.7,19819.5,20768.4
"222",84,438,38566.7,38566.7,22797.5,38566.7,19997,24101.3
"223",84,459,38566.7,38566.7,24062.7,38566.7,19997,28745.6
"224",84,480,38566.7,38566.7,25636.5,38566.7,19896.7,35226.1
"225",84,501,38566.7,38566.7,27627,38566.7,20197.5,38566.7
"226",84,522,24996.2,38566.7,30180.6,38566.7,20197.5,38566.7
"227",84,543,23661.5,38566.7,33505.7,38566.7,20197.5,38566.7
"228",84,564,22643.2,38566.7,37910.9,38566.7,19703.8,38566.7
"229",84,585,22604.6,38566.7,36321.6,34624.4,19703.8,38566.7
"230",84,605,24448.4,38566.7,38566.7,35874.2,7429.4,38566.7
"231",84,626,28614.5,38566.7,38566.7,35874.2,7714.9,38566.7
"232",84,647,3000,38566.7,38566.7,35874.2,8563.5,38566.7
"233",84,668,3000,38566.7,38566.7,18068.2,9466.2,38566.7
"234",84,689,3000,38566.7,38566.7,18068.2,9967.6,38566.7
"235",84,710,3000,38566.7,5000,3500,10222.2,38566.7
"236",84,731,3000,38566.7,5000,3500,10407.4,38566.7
"237",84,752,3000,38566.7,5000,3500,10638.8,38566.7
"238",84,772,3000,19395.2,5000,3500,11070.8,38566.7
"239",84,793,3000,19395.2,5000,3500,12251.2,38566.7
"240",84,814,3000,5000,5000,3500,14118.2,38566.7
"241",84,835,3000,5000,5000,3500,6000,38566.7
"242",84,856,3000,5000,5000,3500,6000,38566.7
"243",84,877,3000,5000,5000,3500,6000,38566.7
"244",84,898,3000,5000,5000,3500,6000,38566.7
"245",84,919,3000,5000,5000,3500,6000,38566.7
"246",84,939,3000,5000,5000,3500,6000,30658.9
"247",84,960,3000,5000,5000,3500,6000,21871.7
"248",84,981,3000,5000,5000,3500,6000,21732.8
"249",84,1002,3000,5000,5000,3500,6000,21732.8
"250",84,1023,3000,38566.7,16633.3,14048.8,13663,17497.3
"251",104,0,38566.7,38566.7,16633.3,14048.8,13663,13000
"252",104,21,38566.7,38566.7,16818.4,15152,13840.5,13000
"253",104,42,38566.7,38566.7,17019,16409.5,14041.1,13000
"254",104,63,38566.7,38566.7,17227.3,17829.1,14257.1,13000
"255",104,84,38566.7,38566.7,17443.3,19456.9,14496.3,13000
"256",104,104,38566.7,38566.7,17659.4,21231.3,14758.6,13000
"257",104,125,38566.7,38566.7,17890.8,23383.8,15059.4,13000
"258",104,146,38566.7,38566.7,18145.4,25891.1,15414.3,13000
"259",104,167,38566.7,38566.7,18415.4,28815.1,15838.6,13000
"260",104,188,38566.7,38566.7,18693.1,32217.3,16371,13000
"261",104,209,38566.7,38566.7,18994,36105.6,17065.3,13000
"262",104,230,38566.7,38566.7,19318.1,38566.7,18106.8,13000
"263",104,251,38566.7,38566.7,19672.9,38566.7,19256.3,13000
"264",104,271,37131.7,38566.7,20035.5,38566.7,19580.4,13000
"265",104,292,38497.2,38566.7,20459.9,38566.7,19734.7,13000
"266",104,313,38566.7,38566.7,20938.2,38566.7,19842.7,11448.9
"267",104,334,38566.7,38566.7,21485.9,38566.7,19572.6,12675.5
"268",104,355,38566.7,38566.7,22118.6,38566.7,19773.2,14125.9
"269",104,376,38566.7,38566.7,22859.2,38566.7,19912.1,15884.9
"270",104,397,38566.7,38566.7,23731,38566.7,19912.1,18052.8
"271",104,418,38566.7,38566.7,24780.2,38566.7,19819.5,20768.4
"272",104,438,38566.7,38566.7,25991.4,38566.7,19997,24101.3
"273",104,459,38566.7,38566.7,27534.4,38566.7,19997,28745.6
"274",104,480,38566.7,38566.7,29447.7,38566.7,19997,35226.1
"275",104,501,38566.7,38566.7,31847,38566.7,20197.5,38566.7
"276",104,522,24996.2,38566.7,34902.1,38566.7,20197.5,38566.7
"277",104,543,23661.5,38566.7,38566.7,38566.7,20197.5,38566.7
"278",104,564,22643.2,38566.7,37910.9,38566.7,19703.8,38566.7
"279",104,585,22604.6,38566.7,37910.9,38566.7,19703.8,38566.7
"280",104,605,24448.4,38566.7,38566.7,35874.2,7429.4,38566.7
"281",104,626,28614.5,38566.7,38566.7,35874.2,7714.9,38566.7
"282",104,647,3000,38566.7,38566.7,35874.2,8563.5,38566.7
"283",104,668,3000,38566.7,38566.7,18068.2,9466.2,38566.7
"284",104,689,3000,38566.7,38566.7,18068.2,9967.6,38566.7
"285",104,710,3000,38566.7,5000,3500,10222.2,38566.7
"286",104,731,3000,38566.7,5000,3500,10407.4,38566.7
"287",104,752,3000,38566.7,5000,3500,10638.8,38566.7
"288",104,772,3000,19395.2,5000,3500,11070.8,38566.7
"289",104,793,3000,19395.2,5000,3500,12251.2,38566.7
"290",104,814,3000,5000,5000,3500,14118.2,38566.7
"291",104,835,3000,5000,5000,3500,6000,38566.7
"292",104,856,3000,5000,5000,3500,6000,38566.7
"293",104,877,3000,5000,5000,3500,6000,38566.7
"294",104,898,3000,5000,5000,3500,6000,38566.7
"295",104,919,3000,5000,5000,3500,6000,38566.7
"296",104,939,3000,5000,5000,3500,6000,30658.9
"297",104,960,3000,5000,5000,3500,6000,21732.8
"298",104,981,3000,5000,5000,3500,6000,21732.8
"299",104,1002,3000,5000,5000,3500,6000,21732.8
"300",104,1023,3000,38566.7,18122.2,17589.9,14750.8,13000
"301",125,0,38566.7,38566.7,18122.2,17589.9,14750.8,13000
"302",125,21,38566.7,38566.7,18338.3,18924.6,15005.4,13000
"303",125,42,38566.7,38566.7,18562,20429,15283.2,13000
"304",125,63,38566.7,38566.7,18801.2,22149.4,15607.2,13000
"305",125,84,38566.7,38566.7,19048,24109,15992.9,13000
"306",125,104,38566.7,38566.7,19294.9,26253.7,16432.7,13000
"307",125,125,38566.7,38566.7,19572.6,28845.9,17011.3,13000
"308",125,146,38566.7,38566.7,19865.8,31870.2,17813.6,13000
"309",125,167,38566.7,38566.7,20174.4,35395.9,18886,13000
"310",125,188,38566.7,38566.7,20513.9,38566.7,19418.3,13000
"311",125,209,38566.7,38566.7,20868.7,38566.7,19603.5,13000
"312",125,230,38566.7,38566.7,21254.5,38566.7,19719.2,13000
"313",125,251,38566.7,38566.7,21671.1,38566.7,19811.8,13000
"314",125,271,37131.7,38566.7,22110.8,38566.7,19580.4,13000
"315",125,292,38497.2,38566.7,22627.7,38566.7,19734.7,13000
"316",125,313,38566.7,38566.7,23206.3,38566.7,19842.7,11448.9
"317",125,334,38566.7,38566.7,23862.1,38566.7,19842.7,12675.5
"318",125,355,38566.7,38566.7,24633.6,38566.7,19773.2,14125.9
"319",125,376,38566.7,38566.7,25520.8,38566.7,19912.1,15884.9
"320",125,397,38566.7,38566.7,26577.7,38566.7,19912.1,18052.8
"321",125,418,38566.7,38566.7,27843,38566.7,19912.1,20768.4
"322",125,438,38566.7,38566.7,29285.7,38566.7,19997,24101.3
"323",125,459,38566.7,38566.7,31129.5,38566.7,19997,28745.6
"324",125,480,38566.7,38566.7,33405.4,38566.7,19997,35226.1
"325",125,501,38566.7,38566.7,36244.5,38566.7,20197.5,38566.7
"326",125,522,38566.7,38566.7,38566.7,38566.7,20197.5,38566.7
"327",125,543,23661.5,38566.7,38566.7,38566.7,20197.5,38566.7
"328",125,564,22643.2,38566.7,38566.7,38566.7,20197.5,38566.7
"329",125,585,22604.6,38566.7,37910.9,38566.7,19703.8,38566.7
"330",125,605,24448.4,38566.7,37910.9,35874.2,19703.8,38566.7
"331",125,626,28614.5,38566.7,38566.7,35874.2,7714.9,38566.7
"332",125,647,3000,38566.7,38566.7,35874.2,8563.5,38566.7
"333",125,668,3000,38566.7,38566.7,35874.2,9466.2,38566.7
"334",125,689,3000,38566.7,38566.7,18068.2,9967.6,38566.7
"335",125,710,3000,38566.7,38566.7,18068.2,10222.2,38566.7
"336",125,731,3000,38566.7,5000,3500,10407.4,38566.7
"337",125,752,3000,38566.7,5000,3500,10638.8,38566.7
"338",125,772,3000,38566.7,5000,3500,11070.8,38566.7
"339",125,793,3000,19395.2,5000,3500,12251.2,38566.7
"340",125,814,3000,19395.2,5000,3500,14118.2,38566.7
"341",125,835,3000,5000,5000,3500,6000,38566.7
"342",125,856,3000,5000,5000,3500,6000,38566.7
"343",125,877,3000,5000,5000,3500,6000,38566.7
"344",125,898,3000,5000,5000,3500,6000,38566.7
"345",125,919,3000,5000,5000,3500,6000,38566.7
"346",125,939,3000,5000,5000,3500,6000,30658.9
"347",125,960,3000,5000,5000,3500,6000,21732.8
"348",125,981,3000,5000,5000,3500,6000,21732.8
"349",125,1002,3000,5000,5000,3500,6000,21732.8
"350",125,1023,3000,38566.7,19518.6,17589.9,16085.5,13000
"351",146,0,38566.7,38566.7,19518.6,17589.9,16085.5,13000
"352",146,21,38566.7,38566.7,19757.8,18924.6,16494.4,13000
"353",146,42,38566.7,38566.7,20012.4,20429,17003.6,13000
"354",146,63,38566.7,38566.7,20282.4,22149.4,17667.1,13000
"355",146,84,38566.7,38566.7,20560.1,24109,18562,13000
"356",146,104,38566.7,38566.7,20845.6,26253.7,19217.8,13000
"357",146,125,38566.7,38566.7,21161.9,28845.9,19480.1,13000
"358",146,146,38566.7,38566.7,21493.6,31870.2,19618.9,13000
"359",146,167,38566.7,38566.7,21856.2,35395.9,19711.5,13000
"360",146,188,38566.7,38566.7,22242,38566.7,19788.7,13000
"361",146,209,38566.7,38566.7,22650.9,38566.7,19603.5,13000
"362",146,230,38566.7,38566.7,23098.3,38566.7,19719.2,13000
"363",146,251,38566.7,38566.7,23592.1,38566.7,19811.8,13000
"364",146,271,37131.7,38566.7,24109,38566.7,19811.8,13000
"365",146,292,38497.2,38566.7,24710.7,38566.7,19734.7,13000
"366",146,313,38566.7,38566.7,25397.4,38566.7,19842.7,11448.9
"367",146,334,38566.7,38566.7,26176.6,38566.7,19842.7,12675.5
"368",146,355,38566.7,38566.7,27079.2,38566.7,19842.7,14125.9
"369",146,376,38566.7,38566.7,28128.4,38566.7,19912.1,15884.9
"370",146,397,38566.7,38566.7,29378.2,38566.7,19912.1,18052.8
"371",146,418,38566.7,38566.7,30859.5,38566.7,19912.1,20768.4
"372",146,438,38566.7,38566.7,32549.1,38566.7,19997,24101.3
"373",146,459,38566.7,38566.7,34701.5,38566.7,19997,28745.6
"374",146,480,38566.7,38566.7,37347.7,38566.7,19997,35226.1
"375",146,501,38566.7,38566.7,38566.7,38566.7,20197.5,38566.7
"376",146,522,38566.7,38566.7,38566.7,38566.7,20197.5,38566.7
"377",146,543,23661.5,38566.7,38566.7,38566.7,20197.5,38566.7
"378",146,564,22643.2,38566.7,38566.7,38566.7,20197.5,38566.7
"379",146,585,22604.6,38566.7,38566.7,38566.7,19703.8,38566.7
"380",146,605,24448.4,38566.7,37910.9,35874.2,19703.8,38566.7
"381",146,626,28614.5,38566.7,38566.7,35874.2,7714.9,38566.7
"382",146,647,3000,38566.7,38566.7,35874.2,8563.5,38566.7
"383",146,668,3000,38566.7,38566.7,35874.2,9466.2,38566.7
"384",146,689,3000,38566.7,38566.7,18068.2,9967.6,38566.7
"385",146,710,3000,38566.7,38566.7,18068.2,10222.2,38566.7
"386",146,731,3000,38566.7,5000,3500,10407.4,38566.7
"387",146,752,3000,38566.7,5000,3500,10638.8,38566.7
"388",146,772,3000,38566.7,5000,3500,11070.8,38566.7
"389",146,793,3000,19395.2,5000,3500,12251.2,38566.7
"390",146,814,3000,19395.2,5000,3500,14118.2,38566.7
"391",146,835,3000,5000,5000,3500,6000,38566.7
"392",146,856,3000,5000,5000,3500,6000,38566.7
"393",146,877,3000,5000,5000,3500,6000,38566.7
"394",146,898,3000,5000,5000,3500,6000,38566.7
"395",146,919,3000,5000,5000,3500,6000,38566.7
"396",146,939,3000,5000,5000,3500,6000,30658.9
"397",146,960,3000,5000,5000,3500,6000,21732.8
"398",146,981,3000,5000,5000,3500,6000,21732.8
"399",146,1002,3000,5000,5000,3500,6000,21732.8
"400",146,1023,3000,38566.7,20837.9,17589.9,18261.1,13000
"401",167,0,38566.7,38566.7,20837.9,17589.9,18261.1,13000
"402",167,21,38566.7,38566.7,21107.9,18924.6,19009.5,13000
"403",167,42,38566.7,38566.7,21393.4,20429,19364.3,13000
"404",167,63,38566.7,38566.7,21686.5,22149.4,19526.4,13000
"405",167,84,38566.7,38566.7,22002.8,24109,19626.6,13000
"406",167,104,38566.7,38566.7,22319.1,26253.7,19703.8,13000
"407",167,125,38566.7,38566.7,22674,28845.9,19765.5,13000
"408",167,146,38566.7,38566.7,23052.1,31870.2,19827.2,13000
"409",167,167,38566.7,38566.7,23460.9,35395.9,19711.5,13000
"410",167,188,38566.7,38566.7,23900.7,38566.7,19788.7,13000
"411",167,209,38566.7,38566.7,24371.3,38566.7,19788.7,13000
"412",167,230,38566.7,38566.7,24880.5,38566.7,19719.2,13000
"413",167,251,38566.7,38566.7,25451.4,38566.7,19811.8,13000
"414",167,271,38566.7,38566.7,26045.4,38566.7,19811.8,13000
"415",167,292,38497.2,38566.7,26739.8,38566.7,19811.8,13000
"416",167,313,38566.7,38566.7,27526.7,38566.7,19842.7,11448.9
"417",167,334,38566.7,38566.7,28437,38566.7,19842.7,12675.5
"418",167,355,38566.7,38566.7,29478.5,38566.7,19842.7,14125.9
"419",167,376,38566.7,38566.7,30697.5,38566.7,19912.1,15884.9
"420",167,397,38566.7,38566.7,32132.5,38566.7,19912.1,18052.8
"421",167,418,38566.7,38566.7,33837.4,38566.7,19912.1,20768.4
"422",167,438,38566.7,38566.7,35781.6,38566.7,19997,24101.3
"423",167,459,38566.7,38566.7,38250.4,38566.7,19997,28745.6
"424",167,480,38566.7,38566.7,37347.7,38566.7,19997,35226.1
"425",167,501,38566.7,38566.7,38566.7,38566.7,19997,38566.7
"426",167,522,38566.7,38566.7,38566.7,38566.7,20197.5,38566.7
"427",167,543,23661.5,38566.7,38566.7,38566.7,20197.5,38566.7
